path	category	risk	status
docs/archive/legacy-planning/docs/_future/new-character/ceremonial-beast-v3-bell-crowned-design.md	docs	low	queued
docs/archive/legacy-planning/docs/_future/new-character/downfall-character-reference.md	docs	low	queued
docs/archive/legacy-planning/docs/_future/planning/design-operating-brief.md	docs	low	queued
docs/archive/legacy-planning/docs/ANCIENT_REWARD_API_RESEARCH_NOTES.md	docs	low	queued
docs/archive/legacy-planning/docs/ANCIENT_REWARD_BALANCE_MAP.md	docs	low	queued
docs/archive/legacy-planning/docs/ANCIENT_REWARD_NOOP_PROBE_SPEC.md	docs	low	queued
docs/archive/legacy-planning/docs/ANCIENT_REWARD_RESEARCH_PLAN.md	docs	low	queued
docs/archive/legacy-planning/docs/ANCIENT_REWARD_SPEC_v0.104.md	docs	low	queued
docs/archive/legacy-planning/docs/ASCENSION_11_30_ROADMAP.md	docs	low	queued
docs/archive/legacy-planning/docs/NEW_CHARACTER_ROADMAP.md	docs	low	queued
docs/archive/legacy-planning/legacy-project-files/.gdignore	docs	low	queued
docs/archive/legacy-planning/legacy-project-files/EzDailyContent/EzDailyContent.csproj.legacy.xml	docs	low	queued
docs/archive/legacy-planning/legacy-project-files/README.md	docs	low	queued
docs/archive/project-state-history-20260516.md	docs	low	queued
docs/archive/prompts/2026-05/codex-ancient-expansion-v22-next-development-prompt.md	docs	low	queued
docs/archive/prompts/2026-05/codex-overnight-v22-source-audit-prompt.md	docs	low	queued
docs/archive/prompts/2026-05/codex-repo-overhaul-refactor-prompt.md	docs	low	queued
docs/archive/prompts/2026-05/codex-urda-overnight-prompt.md	docs	low	queued
docs/archive/prompts/2026-05/issues-urda-overnight-addendum.md	docs	low	queued
docs/archive/README.md	docs	low	queued
docs/archive/superseded/first-feature-backlog.md	docs	low	queued
docs/archive/superseded/setup-spec-original-scaffold.md	docs	low	queued
docs/audits/v0.106-source-api-drift.md	docs	low	queued
docs/BETA_COMPATIBILITY.md	docs	low	queued
docs/codex-harness/PROMPTS.md	docs	low	queued
docs/codex-harness/README.md	docs	low	queued
docs/codex-harness/templates/ERROR_LEDGER.md	docs	low	queued
docs/codex-harness/templates/TASK_FOCUS_PACK.md	docs	low	queued
docs/codex-harness/templates/TASK_RESULT.md	docs	low	queued
docs/codex-harness/templates/TASK_STATUS.md	docs	low	queued
docs/codex-workflow.md	docs	low	queued
docs/dev-environment.md	docs	low	queued
docs/doc-inventory.md	docs	low	queued
docs/features/ancient-expansion-urda/api-research.md	docs	low	queued
docs/features/ancient-expansion-urda/implementation-plan.md	docs	low	queued
docs/features/ancient-expansion-urda/manual-test-checklist.md	docs	low	queued
docs/features/ancient-expansion-urda/README.md	docs	low	queued
docs/features/ancient-expansion-urda/source-design.md	docs	low	queued
docs/features/ancient-expansion-urda/work-log.md	docs	low	queued
docs/features/ancient-expansion-v2.2/api-research.md	docs	low	queued
docs/features/ancient-expansion-v2.2/art-asset-manifest.json	docs	low	queued
docs/features/ancient-expansion-v2.2/art-direction.md	docs	low	queued
docs/features/ancient-expansion-v2.2/art-generation-prompts.md	docs	low	queued
docs/features/ancient-expansion-v2.2/art-testing-integration-plan.md	docs	low	queued
docs/features/ancient-expansion-v2.2/card-and-power-safety-rules.md	docs	low	queued
docs/features/ancient-expansion-v2.2/implementation-plan.md	docs	low	queued
docs/features/ancient-expansion-v2.2/manual-test-checklist.md	docs	low	queued
docs/features/ancient-expansion-v2.2/milestone-roadmap.md	docs	low	queued
docs/features/ancient-expansion-v2.2/README.md	docs	low	queued
docs/features/ancient-expansion-v2.2/risk-register.md	docs	low	queued
docs/features/ancient-expansion-v2.2/source-design.md	docs	low	queued
docs/features/ancient-expansion-v2.2/work-log.md	docs	low	queued
docs/features/ancients-rework-v4/api-discovery.md	docs	low	queued
docs/features/ancients-rework-v4/completion-audit.md	docs	low	queued
docs/features/ancients-rework-v4/external-references.md	docs	low	queued
docs/features/ancients-rework-v4/high-risk-review.md	docs	low	queued
docs/features/ancients-rework-v4/implementation-plan.md	docs	low	queued
docs/features/ancients-rework-v4/localization-validation.md	docs	low	queued
docs/features/ancients-rework-v4/manual-test-checklist.md	docs	low	queued
docs/features/ancients-rework-v4/manual-verification-matrix.md	docs	low	queued
docs/features/ancients-rework-v4/README.md	docs	low	queued
docs/features/ancients-rework-v4/reference-inputs/sts2_ancients_rework_v4_3_adjustment_plan.md	docs	low	queued
docs/features/ancients-rework-v4/source-design.md	docs	low	queued
docs/features/ancients-rework-v4/work-log.md	docs	low	queued
docs/features/ascension-11-20/api-research.md	docs	low	queued
docs/features/ascension-11-20/development-checklist-v2.md	docs	low	queued
docs/features/ascension-11-20/implementation-plan.md	docs	low	queued
docs/features/ascension-11-20/localization-review-notes.md	docs	low	queued
docs/features/ascension-11-20/manual-test-checklist.md	docs	low	queued
docs/features/ascension-11-20/multiplayer-test-runbook.md	docs	low	queued
docs/features/ascension-11-20/player-facing-modifier-guide.md	docs	low	queued
docs/features/ascension-11-20/README.md	docs	low	queued
docs/features/ascension-11-20/source-design.md	docs	low	queued
docs/features/ascension-11-20/work-log.md	docs	low	queued
docs/features/forum/go-live-checklist.md	docs	low	queued
docs/features/forum/technical-spec.md	docs	low	queued
docs/features/future-peek/goal.md	docs	low	queued
docs/features/preview-tools/README.md	docs	low	queued
docs/features/README.md	docs	low	queued
docs/git-commit-push-policy.md	docs	low	queued
docs/goal.md	docs	low	queued
docs/integrations/ritsulib.md	docs	low	queued
docs/intro.zh.md	docs	low	queued
docs/issues.md	docs	low	queued
docs/issues/ancient-expansion-v2.2.md	docs	low	queued
docs/issues/urda.md	docs	low	queued
docs/issues/v3.3-design-review.md	docs	low	queued
docs/issues/waiting-tests.md	docs	low	queued
docs/migration.md	docs	low	queued
docs/mod-changelog.md	docs	low	queued
docs/month-plan/baseline-2026-05-20.md	docs	low	queued
docs/month-plan/commit-boundaries.md	docs	low	queued
docs/patch-inventory.md	docs	low	queued
docs/platform-testing.md	docs	low	queued
docs/private-beta-release-completion-audit.md	docs	low	queued
docs/private-beta-verification-handoff.md	docs	low	queued
docs/PROJECT_MAP.md	docs	low	queued
docs/README.md	docs	low	queued
docs/refactor-map.md	docs	low	queued
docs/release-checklist.md	docs	low	queued
docs/release-evidence-status.md	docs	low	queued
docs/REMOTE_DEVELOPMENT_SETUP.md	docs	low	queued
docs/restructure.md	docs	low	queued
docs/review.md	docs	low	queued
docs/reviews/red-team-goal-implementation-pass-1.md	docs	low	queued
docs/skills/sts2-godot-mod-development.md	docs	low	queued
docs/source-research/multiplayer-save-rng.md	docs	low	queued
docs/source-research/run-room-event-reward.md	docs	low	queued
docs/specs/release-scope-v1.md	docs	low	queued
docs/specs/release-traceability-matrix.md	docs	low	queued
docs/specs/website-claim-audit.md	docs	low	queued
docs/style/card-localization-style-guide.md	docs	low	queued
docs/test-plan.md	docs	low	queued
docs/test-ready-completion-audit.md	docs	low	queued
docs/test-ready-development-goal.md	docs	low	queued
docs/toreview.md	docs	low	queued
docs/worktree-cleanup-audit.md	docs	low	queued
website/app.js	website	low	queued
website/assets/ancients/lotha/ezmb_lotha_map_icon.png	website	low	queued
website/assets/ancients/lotha/options/lotha_closed_court.png	website	low	queued
website/assets/ancients/lotha/options/lotha_death_reprieve.png	website	low	queued
website/assets/ancients/lotha/options/lotha_deferred_verdict.png	website	low	queued
website/assets/ancients/lotha/options/lotha_mirror_hall_echo.png	website	low	queued
website/assets/ancients/lotha/options/lotha_mirror_rebuttal.png	website	low	queued
website/assets/ancients/lotha/options/lotha_presumption.png	website	low	queued
website/assets/ancients/lotha/options/lotha_public_evidence.png	website	low	queued
website/assets/ancients/lotha/options/lotha_single_sentence.png	website	low	queued
website/assets/ancients/morvi/ezmb_morvi_map_icon.png	website	low	queued
website/assets/ancients/morvi/options/morvi_blueprint_proof.png	website	low	queued
website/assets/ancients/morvi/options/morvi_debt_settlement.png	website	low	queued
website/assets/ancients/morvi/options/morvi_forbidden_loan.png	website	low	queued
website/assets/ancients/morvi/options/morvi_misprint_press.png	website	low	queued
website/assets/ancients/morvi/options/morvi_open_book_exam.png	website	low	queued
website/assets/ancients/morvi/options/morvi_overdue_library.png	website	low	queued
website/assets/ancients/morvi/options/morvi_paperstorm.png	website	low	queued
website/assets/ancients/morvi/options/morvi_red_ink_overdraft.png	website	low	queued
website/assets/ancients/urda/ezmb_urda_map_icon.png	website	low	queued
website/assets/ancients/urda/options/urda_after_rain.png	website	low	queued
website/assets/ancients/urda/options/urda_elite_root.png	website	low	queued
website/assets/ancients/urda/options/urda_humus_pact.png	website	low	queued
website/assets/ancients/urda/options/urda_molting.png	website	low	queued
website/assets/ancients/urda/options/urda_moss_map.png	website	low	queued
website/assets/ancients/urda/options/urda_root_sight.png	website	low	queued
website/assets/ancients/urda/options/urda_rooted_route.png	website	low	queued
website/assets/ancients/urda/options/urda_seed_bank.png	website	low	queued
website/assets/ancients/urda/options/urda_seedbed.png	website	low	queued
website/assets/ancients/urda/options/urda_shallow_root_relic.png	website	low	queued
website/assets/ancients/urda/options/urda_trial_branch.png	website	low	queued
website/assets/ancients/vakuu/options/vakuu_fight.png	website	low	queued
website/assets/ascension/banner_bounty_indicator.png	website	low	queued
website/assets/ascension/banner_room_indicator.png	website	low	queued
website/assets/ascension/banner_shield_formation_indicator.png	website	low	queued
website/assets/ascension/banner_vanguard_indicator.png	website	low	queued
website/assets/ascension/boss_seal_indicator.png	website	low	queued
website/assets/ascension/boss_seals/aeonglass_hourglass.png	website	low	queued
website/assets/ascension/boss_seals/boiling_critical.png	website	low	queued
website/assets/ascension/boss_seals/chosen_decree.png	website	low	queued
website/assets/ascension/boss_seals/holy_daze.png	website	low	queued
website/assets/ascension/boss_seals/ink_return.png	website	low	queued
website/assets/ascension/boss_seals/marginal_note.png	website	low	queued
website/assets/ascension/boss_seals/martyr_oath.png	website	low	queued
website/assets/ascension/boss_seals/misaligned_shell.png	website	low	queued
website/assets/ascension/boss_seals/residual_sample.png	website	low	queued
website/assets/ascension/boss_seals/soul_tide.png	website	low	queued
website/assets/ascension/boss_seals/startled_shell.png	website	low	queued
website/assets/ascension/boss_seals/struggle_bait.png	website	low	queued
website/assets/ascension/firemark_constant_heal_indicator.png	website	low	queued
website/assets/ascension/firemark_forge_armor_indicator.png	website	low	queued
website/assets/ascension/firemark_giant_indicator.png	website	low	queued
website/assets/ascension/firemark_might_indicator.png	website	low	queued
website/assets/ascension/firemarked_elite_indicator.png	website	low	queued
website/assets/ascension/fission_enchantment_icon.png	website	low	queued
website/assets/ascension/forge_token_status.png	website	low	queued
website/assets/card_portraits/blight_sprout.png	website	low	queued
website/assets/card_portraits/card.png	website	low	queued
website/assets/card_portraits/morvi_archive_pages.png	website	low	queued
website/assets/card_portraits/morvi_red_ink_overdraft.png	website	low	queued
website/assets/card_portraits/morvi_waste_paper.png	website	low	queued
website/assets/card_portraits/rootblight_i.png	website	low	queued
website/assets/card_portraits/rootblight_ii.png	website	low	queued
website/assets/card_portraits/rootblight_iii.png	website	low	queued
website/assets/card_portraits/urda_seedling.png	website	low	queued
website/assets/card_portraits/vakuu_temptation.png	website	low	queued
website/assets/card_portraits/withered_husk.png	website	low	queued
website/assets/events/ezmb_lotha.png	website	low	queued
website/assets/events/ezmb_morvi.png	website	low	queued
website/assets/events/ezmb_urda.png	website	low	queued
website/assets/localization/eng/ancients.json	website	low	queued
website/assets/localization/eng/ascension.json	website	low	queued
website/assets/localization/eng/card_keywords.json	website	low	queued
website/assets/localization/eng/cards.json	website	low	queued
website/assets/localization/eng/powers.json	website	low	queued
website/assets/localization/eng/relics.json	website	low	queued
website/assets/localization/zhs/ancients.json	website	low	queued
website/assets/localization/zhs/ascension.json	website	low	queued
website/assets/localization/zhs/card_keywords.json	website	low	queued
website/assets/localization/zhs/cards.json	website	low	queued
website/assets/localization/zhs/powers.json	website	low	queued
website/assets/localization/zhs/relics.json	website	low	queued
website/assets/monsters/vakuu_trial.png	website	low	queued
website/assets/powers/lotha_death_reprieve.png	website	low	queued
website/assets/powers/lotha_enlightenment.png	website	low	queued
website/assets/powers/lotha_presumption.png	website	low	queued
website/assets/powers/lotha_single_sentence.png	website	low	queued
website/assets/powers/lotha_verdict.png	website	low	queued
website/assets/powers/morvi_archive_page.png	website	low	queued
website/assets/powers/morvi_debt.png	website	low	queued
website/assets/powers/morvi_open_book.png	website	low	queued
website/assets/powers/morvi_overdraft.png	website	low	queued
website/assets/powers/morvi_paperstorm.png	website	low	queued
website/assets/powers/morvi_proofread.png	website	low	queued
website/assets/powers/power.png	website	low	queued
website/assets/powers/vakuu_blood_debt.png	website	low	queued
website/assets/powers/vakuu_stolen_vault.png	website	low	queued
website/assets/previews/crystal_sphere_peek.png	website	low	queued
website/assets/relics/relic.png	website	low	queued
website/assets/source-art/card_portraits/curse/enthralled.png	website	low	queued
website/assets/source-art/card_portraits/curse/folly.png	website	low	queued
website/assets/source-art/card_portraits/event/brightest_flame.png	website	low	queued
website/assets/source-art/events/crystal_sphere/big_divination_icon.png	website	low	queued
website/assets/source-art/events/crystal_sphere/small_divination_icon.png	website	low	queued
website/assets/source-art/relics/beautiful_bracelet.png	website	low	queued
website/assets/source-art/relics/black_star.png	website	low	queued
website/assets/source-art/relics/blood_soaked_rose.png	website	low	queued
website/assets/source-art/relics/brilliant_scarf.png	website	low	queued
website/assets/source-art/relics/choices_paradox.png	website	low	queued
website/assets/source-art/relics/claws.png	website	low	queued
website/assets/source-art/relics/crossbow.png	website	low	queued
website/assets/source-art/relics/distinguished_cape.png	website	low	queued
website/assets/source-art/relics/ectoplasm.png	website	low	queued
website/assets/source-art/relics/fiddle.png	website	low	queued
website/assets/source-art/relics/iron_club.png	website	low	queued
website/assets/source-art/relics/jeweled_mask.png	website	low	queued
website/assets/source-art/relics/jewelry_box.png	website	low	queued
website/assets/source-art/relics/meat_cleaver.png	website	low	queued
website/assets/source-art/relics/music_box.png	website	low	queued
website/assets/source-art/relics/paels_horn.png	website	low	queued
website/assets/source-art/relics/paels_tooth.png	website	low	queued
website/assets/source-art/relics/preserved_fog.png	website	low	queued
website/assets/source-art/relics/prismatic_gem.png	website	low	queued
website/assets/source-art/relics/seal_of_gold.png	website	low	queued
website/assets/source-art/relics/sere_talon.png	website	low	queued
website/assets/source-art/relics/sozu.png	website	low	queued
website/assets/source-art/relics/toasty_mittens.png	website	low	queued
website/assets/source-art/relics/velvet_choker.png	website	low	queued
website/assets/source-art/relics/war_hammer.png	website	low	queued
website/assets/source-art/relics/whispering_earring.png	website	low	queued
website/assets/vanilla-icons/curse-card.svg	website	low	queued
website/assets/vanilla-icons/event-card.svg	website	low	queued
website/assets/vanilla-icons/relic.svg	website	low	queued
website/content-data.js	website	low	queued
website/index.html	website	low	queued
website/missing-art.md	website	low	queued
website/README.md	website	low	queued
website/styles.css	website	low	queued
website/web_issue.md	website	low	queued
forum/.env.example	forum	low	queued
forum/.gitignore	forum	low	queued
forum/index.html	forum	low	queued
forum/package.json	forum	low	queued
forum/package-lock.json	forum	low	queued
forum/public/assets/index-BhStG2lr.js	forum	low	queued
forum/public/assets/index-Bl0NLLnu.js	forum	low	queued
forum/public/assets/index-BooZ1VlJ.js	forum	low	queued
forum/public/assets/index-CiKFE3yG.css	forum	low	queued
forum/README.md	forum	low	queued
forum/src/client/App.tsx	forum	low	queued
forum/src/client/main.tsx	forum	low	queued
forum/src/client/styles.css	forum	low	queued
forum/src/client/supabase.ts	forum	low	queued
forum/src/client/types.ts	forum	low	queued
forum/supabase/schema.sql	forum	low	queued
forum/tests/build-config.test.mjs	forum	low	queued
forum/tests/live-smoke.mjs	forum	low	queued
forum/tests/post-page-error-handling.test.mjs	forum	low	queued
forum/tests/schema.test.mjs	forum	low	queued
forum/tsconfig.json	forum	low	queued
forum/vite.config.ts	forum	low	queued
harness/ERROR_LEDGER.md	harness	low	queued
harness/README.md	harness	low	queued
harness/TASK_FOCUS_PACK.md	harness	low	queued
harness/TASK_RESULT.md	harness	low	queued
harness/TASK_STATUS.md	harness	low	queued
output/.gdignore	output	low	queued
output/playwright/forum-detail-mobile-v1.png	output	low	queued
output/playwright/forum-detail-v1.png	output	low	queued
output/playwright/forum-home-v1.png	output	low	queued
output/playwright/forum-new-v1.png	output	low	queued
output/playwright/forum-seed-post-id.txt	output	low	queued
output/playwright/forum-server.log	output	low	queued
output/playwright/spire-plus-a20-details-local.png	output	low	queued
output/playwright/spire-plus-a20-details-local.png.import	output	low	queued
output/playwright/spire-plus-a20-details-pages.png	output	low	queued
output/playwright/spire-plus-a20-details-pages.png.import	output	low	queued
output/playwright/spire-plus-author-rongbing-en.png	output	low	queued
output/playwright/spire-plus-author-rongbing-en.png.import	output	low	queued
output/playwright/spire-plus-author-rongbing-zh.png	output	low	queued
output/playwright/spire-plus-author-rongbing-zh.png.import	output	low	queued
output/playwright/spire-plus-card-portraits-local.har	output	low	queued
output/playwright/spire-plus-card-portraits-local.png	output	low	queued
output/playwright/spire-plus-card-portraits-local.png.import	output	low	queued
output/playwright/spire-plus-copy-tone-local.png	output	low	queued
output/playwright/spire-plus-copy-tone-local.png.import	output	low	queued
output/playwright/spire-plus-copy-tone-pages.png	output	low	queued
output/playwright/spire-plus-copy-tone-pages.png.import	output	low	queued
output/playwright/spire-plus-en-updates-v1.png	output	low	queued
output/playwright/spire-plus-en-updates-v1.png.import	output	low	queued
output/playwright/spire-plus-filter-enthralled-v1.png	output	low	queued
output/playwright/spire-plus-filter-enthralled-v1.png.import	output	low	queued
output/playwright/spire-plus-install-release-v1.png	output	low	queued
output/playwright/spire-plus-install-release-v1.png.import	output	low	queued
output/playwright/spire-plus-local-source-relic-icons.har	output	low	queued
output/playwright/spire-plus-local-source-relic-icons.png	output	low	queued
output/playwright/spire-plus-local-source-relic-icons.png.import	output	low	queued
output/playwright/spire-plus-online-approved-relic-icons.har	output	low	queued
output/playwright/spire-plus-online-approved-relic-icons.png	output	low	queued
output/playwright/spire-plus-online-approved-relic-icons.png.import	output	low	queued
output/playwright/spire-plus-online-author-rongbing-en.png	output	low	queued
output/playwright/spire-plus-online-author-rongbing-en.png.import	output	low	queued
output/playwright/spire-plus-online-author-rongbing-zh.png	output	low	queued
output/playwright/spire-plus-online-author-rongbing-zh.png.import	output	low	queued
output/playwright/spire-plus-online-card-portraits.har	output	low	queued
output/playwright/spire-plus-online-card-portraits.png	output	low	queued
output/playwright/spire-plus-online-card-portraits.png.import	output	low	queued
output/playwright/spire-plus-online-en-db24a99.png	output	low	queued
output/playwright/spire-plus-online-en-db24a99.png.import	output	low	queued
output/playwright/spire-plus-online-install-db24a99.png	output	low	queued
output/playwright/spire-plus-online-install-db24a99.png.import	output	low	queued
output/playwright/spire-plus-online-redraw-icons.har	output	low	queued
output/playwright/spire-plus-online-redraw-icons.png	output	low	queued
output/playwright/spire-plus-online-redraw-icons.png.import	output	low	queued
output/playwright/spire-plus-online-source-art.har	output	low	queued
output/playwright/spire-plus-online-source-art.png	output	low	queued
output/playwright/spire-plus-online-source-art.png.import	output	low	queued
output/playwright/spire-plus-online-updates-db24a99.png	output	low	queued
output/playwright/spire-plus-online-updates-db24a99.png.import	output	low	queued
output/playwright/spire-plus-published-relic-icons.har	output	low	queued
output/playwright/spire-plus-published-relic-icons.png	output	low	queued
output/playwright/spire-plus-published-relic-icons.png.import	output	low	queued
output/playwright/spire-plus-redraw-icons.har	output	low	queued
output/playwright/spire-plus-redraw-icons-en.har	output	low	queued
output/playwright/spire-plus-redraw-icons-en.png	output	low	queued
output/playwright/spire-plus-redraw-icons-en.png.import	output	low	queued
output/playwright/spire-plus-redraw-icons-zh.png	output	low	queued
output/playwright/spire-plus-redraw-icons-zh.png.import	output	low	queued
output/playwright/spire-plus-source-art-local.har	output	low	queued
output/playwright/spire-plus-source-art-local.png	output	low	queued
output/playwright/spire-plus-source-art-local.png.import	output	low	queued
output/playwright/spire-plus-source-art-placeholders-pages.png	output	low	queued
output/playwright/spire-plus-source-art-placeholders-pages.png.import	output	low	queued
output/playwright/spire-plus-updates-icons-v1.png	output	low	queued
output/playwright/spire-plus-updates-icons-v1.png.import	output	low	queued
output/playwright/test-msedge.png	output	low	queued
output/playwright/test-msedge.png.import	output	low	queued
output/playwright/website-forum-entry-v1.png	output	low	queued
EZMicroBalanceCode/Ancients/Common/AncientFeatureGate.cs	cs-feature-state	medium	queued
EZMicroBalanceCode/Ancients/Expansion/Lotha/LothaFeatureGate.cs	cs-feature-state	medium	queued
EZMicroBalanceCode/Ancients/Expansion/Lotha/LothaInitializer.cs	cs-feature-state	medium	queued
EZMicroBalanceCode/Ancients/Expansion/Morvi/MorviFeatureGate.cs	cs-feature-state	medium	queued
EZMicroBalanceCode/Ancients/Expansion/Morvi/MorviInitializer.cs	cs-feature-state	medium	queued
EZMicroBalanceCode/Ancients/Expansion/Urda/UrdaFeatureGate.cs	cs-feature-state	medium	queued
EZMicroBalanceCode/Ancients/Expansion/Urda/UrdaInitializer.cs	cs-feature-state	medium	queued
EZMicroBalanceCode/Ancients/Expansion/Vakuu/VakuuFightFeatureGate.cs	cs-feature-state	medium	queued
EZMicroBalanceCode/Ancients/GlobalUsings.cs	cs-feature-state	medium	queued
EZMicroBalanceCode/Ascension/Core/AscensionFeatureGate.cs	cs-feature-state	medium	queued
EZMicroBalanceCode/Ascension/Core/AscensionFeatureGate.Environment.cs	cs-feature-state	medium	queued
EZMicroBalanceCode/Ascension/Core/AscensionFeatureGate.Systems.cs	cs-feature-state	medium	queued
EZMicroBalanceCode/Ascension/Core/AscensionInitializer.cs	cs-feature-state	medium	queued
EZMicroBalanceCode/Core/Features/FeatureGateResult.cs	cs-feature-state	medium	queued
EZMicroBalanceCode/Core/Features/FeatureRegistry.cs	cs-feature-state	medium	queued
EZMicroBalanceCode/Core/Features/SpirePlusFeatureRegistry.cs	cs-feature-state	medium	queued
EZMicroBalanceCode/MainFile.cs	cs-feature-state	medium	queued
tests/EZMicroBalance.Tests/A11MapGeometryProofTests.cs	test	low	queued
tests/EZMicroBalance.Tests/ActiveSourceManifestGuardTests.cs	test	low	queued
tests/EZMicroBalance.Tests/AncientArtAssetHygieneGuardTests.cs	test	low	queued
tests/EZMicroBalance.Tests/AncientBehaviorGuardTests.cs	test	low	queued
tests/EZMicroBalance.Tests/AncientBehaviorGuardTests.LocalizationDocs.cs	test	low	queued
tests/EZMicroBalance.Tests/AncientExpansionReleaseCoverageGuardTests.cs	test	low	queued
tests/EZMicroBalance.Tests/AncientHighRiskSourceGuardTests.cs	test	low	queued
tests/EZMicroBalance.Tests/AncientPlayerFacingPolishGuardTests.cs	test	low	queued
tests/EZMicroBalance.Tests/AncientPlayerFacingPolishGuardTests.Localization.cs	test	low	queued
tests/EZMicroBalance.Tests/AncientStateMirrorGuardTests.cs	test	low	queued
tests/EZMicroBalance.Tests/AncientUiReadinessGuardTests.cs	test	low	queued
tests/EZMicroBalance.Tests/AscensionFeatureGuardTests.cs	test	low	queued
tests/EZMicroBalance.Tests/AscensionFeatureGuardTests.Rootblight.cs	test	low	queued
tests/EZMicroBalance.Tests/AscensionV2MilestoneGuardTests.cs	test	low	queued
tests/EZMicroBalance.Tests/AuditGodotLogGuardTests.cs	test	low	queued
tests/EZMicroBalance.Tests/BossDedicatedAbilityV41GuardTests.cs	test	low	queued
tests/EZMicroBalance.Tests/CoopCombatSafetyGuardTests.cs	test	low	queued
tests/EZMicroBalance.Tests/CrossPlatformTestingGuardTests.cs	test	low	queued
tests/EZMicroBalance.Tests/DocumentationCompactnessGuardTests.cs	test	low	queued
tests/EZMicroBalance.Tests/EnemyDamagePolishGuardTests.cs	test	low	queued
tests/EZMicroBalance.Tests/EngineeringGovernanceGuardTests.cs	test	low	queued
tests/EZMicroBalance.Tests/GoalCompletionGuardTests.cs	test	low	queued
tests/EZMicroBalance.Tests/LothaPolishGuardTests.cs	test	low	queued
tests/EZMicroBalance.Tests/ModInfoLocalizationGuardTests.cs	test	low	queued
tests/EZMicroBalance.Tests/MorviV22GuardTests.cs	test	low	queued
tests/EZMicroBalance.Tests/MultiplayerPolicyGuardTests.cs	test	low	queued
tests/EZMicroBalance.Tests/PreviewToolsGuardTests.cs	test	low	queued
tests/EZMicroBalance.Tests/ReleaseArtifactFactAttribute.cs	test	low	queued
tests/EZMicroBalance.Tests/ReleaseArtifactParityGuardTests.cs	test	low	queued
tests/EZMicroBalance.Tests/ReleaseArtifactTests.cs	test	low	queued
tests/EZMicroBalance.Tests/ReleaseCoverageGuardTests.cs	test	low	queued
tests/EZMicroBalance.Tests/ReleaseEvidenceGateTests.cs	test	low	queued
tests/EZMicroBalance.Tests/ReleaseEvidenceGateTests.EvidenceHelpers.cs	test	low	queued
tests/EZMicroBalance.Tests/ReleaseEvidenceGateTests.ManualHandoff.cs	test	low	queued
tests/EZMicroBalance.Tests/ReleaseEvidenceLogCoverageGuardTests.cs	test	low	queued
tests/EZMicroBalance.Tests/ReleaseHashGuardTests.cs	test	low	queued
tests/EZMicroBalance.Tests/ReleasePackageArtifactGuardTests.cs	test	low	queued
tests/EZMicroBalance.Tests/ReleaseSafetyExpandedGuardTests.cs	test	low	queued
tests/EZMicroBalance.Tests/RuntimeCrashRegressionGuardTests.cs	test	low	queued
tests/EZMicroBalance.Tests/SaveStateContractsGuardTests.cs	test	low	queued
tests/EZMicroBalance.Tests/SourceApiDriftAuditGuardTests.cs	test	low	queued
tests/EZMicroBalance.Tests/TestInfrastructureGuardTests.cs	test	low	queued
tests/EZMicroBalance.Tests/TestRepo.cs	test	low	queued
tests/EZMicroBalance.Tests/UrdaReleaseCoverageGuardTests.cs	test	low	queued
tests/EZMicroBalance.Tests/VakuuLothaSaveRiskGuardTests.cs	test	low	queued
tests/EZMicroBalance.Tests/VakuuTemptationGuardTests.cs	test	low	queued
tests/EZMicroBalance.Tests/WebsiteContentGuardTests.cs	test	low	queued
EZMicroBalanceCode/Ancients/Common/AncientCardHelpers.cs	cs-normal	low	queued
EZMicroBalanceCode/Ancients/Common/AncientInitialOptionReroll.cs	cs-normal	low	queued
EZMicroBalanceCode/Ancients/Common/AncientPlayerState.cs	cs-normal	low	queued
EZMicroBalanceCode/Ancients/Common/AncientRewardRelicService.cs	cs-normal	low	queued
EZMicroBalanceCode/Ancients/Common/JeweledMaskFreePower.cs	cs-normal	low	queued
EZMicroBalanceCode/Ancients/Common/NeowInitialOptionRerollPatch.cs	cs-normal	low	queued
EZMicroBalanceCode/Ancients/Common/SpirePlusFeedback.cs	cs-normal	low	queued
EZMicroBalanceCode/Ancients/Expansion/Lotha/LothaAct3AncientService.cs	cs-normal	low	queued
EZMicroBalanceCode/Ancients/Expansion/Lotha/LothaAncient.cs	cs-normal	low	queued
EZMicroBalanceCode/Ancients/Expansion/Lotha/LothaAncient.OptionRows.cs	cs-normal	low	queued
EZMicroBalanceCode/Ancients/Expansion/Lotha/LothaAncient.Options.cs	cs-normal	low	queued
EZMicroBalanceCode/Ancients/Expansion/Lotha/LothaAssetPaths.cs	cs-normal	low	queued
EZMicroBalanceCode/Ancients/Expansion/Lotha/LothaBlessingIds.cs	cs-normal	low	queued
EZMicroBalanceCode/Ancients/Expansion/Lotha/LothaBlessingService.CardEligibility.cs	cs-normal	low	queued
EZMicroBalanceCode/Ancients/Expansion/Lotha/LothaBlessingService.CardPlayCount.cs	cs-normal	low	queued
EZMicroBalanceCode/Ancients/Expansion/Lotha/LothaBlessingService.CardPlayDispatch.cs	cs-normal	low	queued
EZMicroBalanceCode/Ancients/Expansion/Lotha/LothaBlessingService.CardRules.cs	cs-normal	low	queued
EZMicroBalanceCode/Ancients/Expansion/Lotha/LothaBlessingService.ClosedCourt.cs	cs-normal	low	queued
EZMicroBalanceCode/Ancients/Expansion/Lotha/LothaBlessingService.CostRules.cs	cs-normal	low	queued
